id_user,id_rental,id_vehicle,rating,sum_day_of_rental,total_pay
12838,52,MTR0031,5,3,300000
13081,69,MBL0037,4,3,3300000
3415,7,MBL0016,5,3,1650000
373,6,MTR0025,5,4,600000
5444,51,MTR0017,4,3,360000
1717,55,MBL0020,5,2,800000
7096,87,MBL0039,5,2,2300000
438,50,MTR0037,4,4,600000
2010,48,MTR0033,4,3,300000
966,110,MTR001,4,3,360000
9694,85,MBL0042,5,4,1200000
8088,89,MBL0041,5,3,1050000
4936,102,MTR0017,4,3,390000
6594,120,MBL0022,5,4,1200000
7561,15,MBL0015,5,2,500000
10276,73,MBL0038,5,3,3150000
8954,89,MBL0035,5,3,4500000
11066,7,MBL0016,4,3,1650000
4482,12,MBL0032,4,4,1800000
12991,57,MBL0040,5,2,500000
2917,44,MTR0038,5,4,640000
5812,89,MBL0042,5,4,1400000
5238,12,MBL0019,5,2,1000000
2469,96,MTR009,4,4,280000
10523,111,MTR0032,5,2,200000
4059,120,MBL0026,5,2,1200000
7305,84,MBL002,5,3,900000
10016,65,MBL0027,5,2,1400000
1769,66,MBL0041,4,3,1050000
5102,115,MTR0026,4,3,450000
3303,77,MBL0023,4,2,800000
6283,36,MBL0011,4,2,600000
9979,79,MTR0015,5,3,690000
9576,21,MBL007,5,2,800000
6226,71,MBL0022,5,4,2200000
8040,48,MTR0034,5,3,360000
736,117,MTR009,5,4,400000
5655,118,MTR0031,4,3,270000
6506,97,MBL0019,5,2,800000
8499,47,MTR0020,5,3,270000
8044,4,MTR0033,5,3,300000
9696,110,MTR004,5,3,270000
5747,108,MTR0017,5,3,390000
10634,116,MBL0013,4,2,800000
8760,48,MTR009,5,4,400000
10124,110,MTR0037,5,4,600000
2212,16,MBL008,5,3,1050000
11471,89,MBL0010,5,2,600000
5661,114,MBL0034,5,2,1200000
7218,32,MTR0028,5,2,240000
9935,51,MTR0025,5,4,480000
9565,110,MTR006,5,3,270000
6324,6,MTR004,5,3,270000
1329,37,MBL003,4,3,1200000
12631,22,MBL0037,2,3,2250000
10740,70,MBL0036,4,4,2600000
12082,49,MTR003,5,3,360000
5040,24,MBL0038,4,3,3900000
3942,51,MTR0025,5,4,480000
5977,13,MBL0026,5,2,1300000
3850,118,MTR004,4,3,330000
11951,71,MBL0041,4,3,1200000
5228,34,MBL0042,5,4,1600000
8303,41,MBL0040,4,2,500000
5134,79,MTR0017,4,3,360000
8803,85,MBL0011,4,2,600000
13799,100,MBL0010,5,2,500000
13099,47,MTR004,4,3,270000
1480,37,MBL0030,5,4,1800000
6877,30,MBL0011,4,2,800000
1132,84,MBL0032,5,4,2200000
9431,58,MBL0012,4,4,1400000
1767,18,MBL0041,5,3,750000
13766,116,MBL0036,5,4,3200000
5819,6,MTR0020,5,3,270000
7696,18,MBL0017,5,3,1050000
11797,93,MBL0035,4,3,2100000
4635,91,MBL0011,5,2,500000
5325,27,MBL0023,4,2,1100000
4476,91,MBL0037,5,3,2550000
4614,62,MTR002,5,2,260000
11860,62,MTR0025,5,4,560000
10221,37,MBL0011,5,2,500000
2528,120,MTR0030,5,3,540000
2335,112,MTR0038,4,4,640000
3027,68,MBL0011,5,2,800000
7917,48,MTR006,5,3,330000
5795,76,MBL0012,5,4,1200000
13424,19,MBL006,5,4,2200000
2809,33,MBL0031,5,3,1800000
4885,80,MTR002,5,2,260000
5613,112,MTR0035,5,3,360000
1488,74,MBL001,5,4,2200000
5045,53,MTR0023,4,4,440000
11418,32,MTR0018,5,3,300000
9433,94,MTR0023,5,4,440000
3939,1,MTR0039,4,1,170000
5818,40,MBL0028,4,2,900000
2802,89,MBL0030,4,4,1400000
3588,6,MTR0038,5,4,600000
10550,46,MTR0012,5,2,540000
666,55,MBL0013,5,2,600000
12366,50,MTR006,5,3,330000
4814,103,MTR009,4,4,360000
8285,53,MTR0034,5,3,390000
631,100,MBL0032,4,4,3000000
11334,5,MBL001,5,4,2200000
4616,71,MBL0022,5,4,2200000
3420,109,MTR006,4,3,390000
4318,28,MBL0019,5,2,800000
13567,40,MBL0039,4,2,1200000
8005,57,MBL0021,5,2,600000
10484,65,MBL0029,5,4,1200000
11361,46,MTR002,4,2,220000
12951,54,MTR0018,4,3,330000
5295,69,MBL0026,4,2,1200000
8812,109,MTR0015,5,3,750000
5306,88,MBL0042,5,4,1000000
7406,6,MTR0028,5,2,240000
3590,21,MBL0035,5,3,2850000
10982,29,MBL005,3,3,1200000
9268,103,MTR007,5,2,200000
9234,29,MBL009,5,4,1800000
13076,37,MBL008,5,3,1500000
12537,77,MBL0041,4,3,750000
4255,105,MBL0013,5,2,700000
6831,60,MBL0022,5,4,1400000
2718,53,MTR003,4,3,450000
7432,63,MBL005,5,3,1650000
10149,101,MBL0015,5,2,600000
4948,14,MBL0031,5,3,2400000
7693,102,MTR0020,4,3,270000
12913,120,MBL0024,4,2,800000
3164,80,MTR0030,5,3,540000
8976,94,MTR0022,4,4,400000
1594,72,MBL0012,5,4,1600000
13620,11,MBL008,5,3,1350000
2782,2,MBL0030,5,4,1400000
5214,44,MTR0019,4,4,480000
7624,13,MBL0040,5,2,800000
400,84,MBL0041,4,3,1200000
9197,65,MBL0027,5,2,1400000
13639,2,MBL0030,5,4,1400000
485,23,MBL009,5,4,2400000
9141,95,MTR0027,5,3,330000
9460,105,MBL004,5,3,1050000
1404,55,MBL0033,4,2,900000
5609,69,MBL0023,5,2,1100000
12432,113,MBL0025,5,2,1600000
6409,51,MTR005,4,3,300000
2429,49,MTR0021,5,2,180000
7942,65,MBL0023,4,2,1000000
2622,19,MBL0014,4,2,700000
4121,7,MBL0022,4,4,2000000
6459,115,MBL0020,4,2,700000
894,83,MBL0025,5,2,900000
2267,84,MBL0019,5,2,1200000
8144,108,MTR0024,5,3,390000
7598,73,MBL001,5,4,1400000
7558,73,MBL0035,5,3,4050000
11103,95,MTR0023,5,4,520000
4955,118,MTR0031,5,3,270000
2056,29,MBL002,4,3,1500000
10353,46,MTR0016,5,4,440000
3296,8,MTR0033,5,3,240000
12269,77,MBL0017,5,3,900000
11515,13,MBL006,5,4,1200000
9275,28,MBL0024,5,2,900000
12916,61,MBL0025,5,2,1400000
9501,46,MTR0032,4,2,180000
3789,106,MTR0018,4,3,240000
6790,36,MBL0040,4,2,500000
890,73,MBL0023,4,2,1200000
1283,22,MBL0017,5,3,1650000
8605,42,MBL0031,4,3,1950000
4531,42,MBL0018,5,3,1800000
6404,66,MBL006,5,4,1600000
2945,55,MBL0039,4,2,2000000
11727,108,MTR005,5,3,360000
4163,22,MBL001,5,4,2000000
4153,44,MTR0035,5,3,330000
8162,4,MTR0012,5,2,560000
3587,45,MTR0021,5,2,200000
1860,98,MTR0015,5,3,630000
13480,120,MBL0041,5,3,750000
2255,89,MBL0012,5,4,1600000
9947,39,MBL001,5,4,2400000
12304,40,MBL002,4,3,1800000
9332,1,MTR004,4,3,360000
1409,41,MBL0014,4,2,600000
12324,39,MBL0034,4,2,1800000
10180,78,MTR0013,5,3,750000
9752,8,MTR0031,5,3,270000
12870,83,MBL004,5,3,1350000
5998,81,MTR0037,5,4,720000
3820,33,MBL0041,5,3,1050000
12763,29,MBL0032,5,4,1600000
10,119,MTR002,5,2,300000
9297,60,MBL0026,5,2,900000
6681,85,MBL0019,4,2,900000
9918,37,MBL0037,5,3,2100000
12911,67,MBL0018,5,3,1200000
4628,9,MTR0015,4,3,690000
8695,112,MTR0022,5,4,600000
11482,30,MBL0027,4,2,1300000
5031,66,MBL0028,5,2,700000
3884,115,MBL0033,4,2,1100000
4149,109,MTR009,4,4,320000
11283,72,MBL0025,5,2,1300000
7567,91,MBL0017,5,3,1200000
13759,19,MBL0015,4,2,800000
9071,103,MTR003,4,3,420000
12457,91,MBL0037,5,3,2550000
3541,3,MBL004,5,3,1050000
1069,72,MBL0037,5,3,3300000
234,101,MBL0021,5,2,1000000
7279,113,MTR004,5,3,360000
8195,14,MBL002,5,3,1650000
12283,94,MTR0016,5,4,400000
5969,4,MTR0039,4,1,170000
1880,59,MBL0040,5,2,700000
6274,11,MBL0011,4,2,700000
13894,57,MBL0012,5,4,1400000
12302,91,MBL001,5,4,1200000
3095,69,MBL0039,4,2,3000000
8876,84,MBL006,4,4,1600000
2564,13,MBL0019,4,2,800000
11783,120,MTR0022,4,4,520000
10844,16,MBL0014,5,2,700000
11971,48,MTR0036,5,2,180000
10923,80,MTR0010,5,4,1000000
4505,105,MBL002,5,3,1050000
505,30,MBL008,5,3,1650000
9962,25,MBL004,4,3,1350000
5809,10,MTR0037,5,4,600000
4249,28,MBL004,4,3,1200000
4142,63,MBL0027,4,2,1500000
9703,18,MBL0039,4,2,2500000
12842,22,MBL0035,5,3,1950000
8363,77,MBL0016,5,3,1650000
6569,29,MBL0016,4,3,1500000
4541,100,MBL0010,4,2,500000
11327,77,MBL001,4,4,1600000
10317,50,MTR008,4,4,360000
13083,11,MBL0037,5,3,2100000
11370,85,MBL0042,5,4,1200000
13296,96,MTR0015,4,3,720000
8446,62,MTR0013,5,3,630000
10432,8,MTR0014,5,4,960000
5562,120,MTR0018,5,3,270000
4402,89,MBL0039,5,2,1600000
12664,75,MBL0025,5,2,1200000
1236,37,MBL0040,5,2,600000
11675,38,MBL0038,5,3,3900000
6687,55,MBL0038,4,3,2700000
7926,91,MBL008,4,3,1650000
8373,80,MTR0036,5,2,240000
1793,7,MBL009,4,4,1400000
4926,59,MBL007,4,2,1000000
10324,97,MBL003,5,3,1650000
7751,95,MTR0023,5,4,520000
6930,45,MTR0025,5,4,520000
9928,119,MBL0033,5,2,800000
169,15,MBL0027,4,2,1400000
10916,70,MBL0028,5,2,1100000
4650,43,MTR0025,5,4,560000
10688,89,MBL002,3,3,1350000
13036,98,MTR0015,4,3,630000
8223,23,MBL002,5,3,1650000
12166,63,MBL0012,5,4,1600000
7391,118,MTR001,5,3,450000
10714,44,MTR004,5,3,390000
2651,65,MBL0031,5,3,2250000
7224,80,MTR0028,5,2,260000
148,47,MTR005,5,3,300000
7958,63,MBL0012,5,4,1600000
2855,6,MTR0022,4,4,560000
7298,32,MTR0022,5,4,400000
9380,4,MTR009,5,4,360000
7050,85,MBL0035,5,3,1950000
9249,16,MBL0034,5,2,2000000
4618,38,MBL0017,5,3,1050000
8572,1,MTR0024,4,3,480000
13043,113,MTR0011,5,4,1000000
4046,33,MBL0036,5,4,4800000
1567,15,MBL0024,3,2,1200000
10564,118,MTR0018,5,3,390000
2305,76,MBL0011,4,2,500000
11732,41,MBL0024,5,2,1000000
4026,25,MBL0023,5,2,1200000
6860,4,MTR0036,4,2,260000
8355,106,MTR0022,5,4,640000
11166,103,MTR0038,4,4,640000
207,107,MTR0030,5,3,540000
12262,58,MBL0041,5,3,1200000
9787,94,MTR0031,5,3,240000
9469,18,MBL0026,5,2,1400000
11111,1,MTR003,5,3,450000
6770,63,MBL0015,5,2,800000
3202,25,MBL0013,5,2,700000
7548,117,MBL002,5,3,1350000
5383,30,MBL0012,5,4,1000000
3046,77,MBL004,5,3,1800000
10534,91,MBL003,5,3,1800000
4728,87,MBL0023,5,2,800000
4309,90,MTR0022,4,4,520000
2643,39,MBL0025,3,2,800000
2839,111,MTR0026,5,3,360000
2852,114,MTR008,4,4,320000
7636,55,MBL0020,5,2,800000
11725,117,MBL0018,4,3,1350000
717,85,MBL0037,4,3,1500000
3274,120,MTR0024,5,3,420000
6883,72,MBL007,5,2,900000
4972,114,MBL0036,4,4,4000000
331,96,MTR0012,4,2,540000
4964,120,MBL0016,5,3,1200000
12327,33,MBL0041,5,3,1050000
11814,60,MBL0023,5,2,900000
7840,118,MBL007,4,2,600000
4424,24,MBL0011,5,2,600000
5488,39,MBL0035,4,3,4050000
2336,61,MBL004,5,3,1500000
4690,30,MBL0023,5,2,900000
4782,24,MBL0017,5,3,900000
13692,72,MBL0020,5,2,600000
4307,89,MBL0018,5,3,1500000
8291,119,MTR0014,5,4,880000
6951,32,MTR0022,5,4,400000
1501,68,MBL005,4,3,1500000
2289,60,MBL0018,5,3,1650000
1187,51,MTR0036,4,2,260000
6643,70,MBL0032,4,4,1800000
10755,61,MBL0038,5,3,3600000
3329,98,MTR005,5,3,270000
4473,26,MBL004,5,3,900000
9115,100,MBL006,4,4,2400000
5231,111,MTR0033,5,3,270000
1967,114,MBL0034,4,2,1200000
10926,16,MBL0020,5,2,1100000
3744,33,MBL0012,4,4,1200000
10737,20,MBL0039,5,2,1900000
4510,102,MTR0025,4,4,520000
670,56,MBL001,5,4,2200000
4165,7,MBL0017,4,3,1800000
1288,80,MTR0029,5,2,320000
6384,62,MTR003,5,3,390000
12020,65,MBL0021,5,2,600000
13193,19,MBL0032,5,4,2000000
7025,100,MBL0031,4,3,1950000
13301,119,MBL0031,5,3,2250000
6131,64,MBL0012,5,4,1400000
8615,8,MTR0037,5,4,800000
4156,8,MTR0024,4,3,450000
2931,51,MTR0031,4,3,210000
12766,16,MBL0015,5,2,500000
7083,55,MBL0039,5,2,2000000
12134,45,MTR0013,5,3,600000
328,62,MTR0019,5,4,480000
11664,99,MTR0025,5,4,520000
8286,57,MBL0026,4,2,1600000
12303,20,MBL0012,4,4,1600000
8253,72,MBL001,5,4,1800000
6081,88,MBL0042,4,4,1000000
2955,58,MBL0037,5,3,3000000
5868,82,MBL0026,4,2,1200000
2459,1,MTR006,5,3,300000
2979,116,MBL0034,5,2,1400000
1926,97,MBL0031,5,3,1350000
3375,109,MTR0010,5,4,1120000
2962,73,MBL0034,4,2,2500000
13049,114,MTR0023,4,4,480000
1483,97,MBL0041,5,3,1200000
3241,43,MTR0013,4,3,630000
12610,35,MBL001,4,4,2000000
10824,36,MBL0028,5,2,700000
6959,99,MTR007,5,2,140000
9785,57,MBL005,5,3,1050000
3669,80,MTR0028,4,2,260000
9099,111,MTR0032,5,2,200000
6664,42,MBL0040,5,2,500000
11601,9,MTR0026,5,3,360000
4836,45,MTR0029,4,2,360000
10210,22,MBL001,4,4,2000000
2245,58,MBL0027,4,2,800000
4768,33,MBL0035,4,3,2550000
11137,115,MBL0018,4,3,1350000
111,45,MTR002,5,2,300000
9451,83,MBL006,5,4,1600000
4397,8,MTR0027,4,3,390000
6234,76,MBL0018,4,3,1650000
4581,80,MTR0023,5,4,640000
7779,75,MBL0034,5,2,1200000
12121,119,MBL0039,5,2,2200000
10803,120,MBL0036,5,4,2200000
6686,90,MTR0020,5,3,240000
7673,9,MTR0022,5,4,400000
7934,78,MTR0013,4,3,750000
12296,78,MTR0035,4,3,300000
4407,104,MBL0025,4,2,1500000
11121,8,MTR0011,4,4,1080000
10458,38,MBL0041,4,3,900000
7601,26,MBL0015,5,2,800000
11143,104,MBL002,5,3,1500000
4990,91,MBL0010,5,2,700000
12168,35,MBL0027,4,2,900000
7788,47,MTR001,4,3,300000
12299,64,MBL0037,5,3,3150000
3618,54,MTR002,5,2,300000
11195,113,MTR0035,5,3,270000
1231,73,MBL008,4,3,1500000
6111,23,MBL0039,5,2,3000000
10212,93,MBL0011,5,2,800000
4227,61,MBL003,5,3,900000
6779,100,MBL0011,4,2,700000
2823,43,MTR009,5,4,320000
5624,72,MBL003,5,3,900000
745,117,MTR0036,4,2,260000
9847,46,MTR0035,5,3,390000
10803,21,MBL0010,4,2,600000
3507,70,MBL0020,5,2,1100000
11643,105,MBL0038,5,3,3600000
12480,42,MBL009,5,4,1600000
3984,40,MBL0041,5,3,1200000
11742,60,MBL004,5,3,1050000
10841,107,MTR0039,5,1,180000
5673,113,MBL0042,5,4,1000000
12703,12,MBL0031,4,3,1200000
13289,79,MTR005,4,3,390000
12577,61,MBL0035,5,3,2250000
8818,20,MBL0033,5,2,1200000
13063,102,MTR0012,5,2,580000
9490,66,MBL0039,5,2,2900000
11364,26,MBL003,5,3,1050000
4985,43,MTR0029,5,2,360000
506,119,MTR0017,5,3,330000
1277,36,MBL0034,5,2,1600000
4126,35,MBL0039,5,2,2500000
6342,116,MBL009,5,4,2200000
13684,115,MTR0034,5,3,360000
13669,120,MTR0035,4,3,390000
2347,37,MBL0025,4,2,900000
4185,83,MBL0026,5,2,1200000
5290,76,MBL0011,5,2,500000
6236,74,MBL0017,5,3,1200000
12310,91,MBL0038,4,3,2700000
9873,52,MTR0031,5,3,300000
2616,115,MTR0024,5,3,300000
6669,104,MBL0022,4,4,2200000
10265,67,MBL0027,5,2,800000
126,72,MBL0034,1,2,2200000
9289,115,MTR0025,4,4,560000
1851,118,MBL0038,5,3,4500000
11964,93,MBL0038,5,3,2850000
2685,120,MBL004,5,3,1200000
6264,30,MBL0015,5,2,600000
2068,39,MBL0040,5,2,800000
12745,5,MBL009,5,4,1600000
5008,24,MBL0011,4,2,600000
281,85,MBL0040,4,2,800000
3332,103,MTR0031,5,3,300000
7105,31,MBL007,5,2,600000
9244,48,MTR0037,5,4,640000
1343,59,MBL0013,5,2,500000
11745,104,MBL0020,5,2,600000
11059,26,MBL008,5,3,1200000
6778,63,MBL0013,5,2,600000
11425,77,MBL0022,4,4,1800000
10515,49,MTR003,5,3,360000
4194,95,MTR0023,5,4,520000
199,117,MTR0021,4,2,240000
1740,71,MBL0023,5,2,800000
12208,85,MBL0042,4,4,1200000
1373,3,MBL0020,5,2,1000000
4292,45,MTR0018,5,3,360000
2514,7,MBL0031,5,3,1350000
7674,74,MBL0025,5,2,1200000
1838,108,MTR0026,4,3,330000
1445,83,MBL0029,5,4,2400000
5017,105,MBL0013,4,2,700000
2104,53,MTR0014,4,4,840000
10052,81,MTR0029,5,2,280000
1496,29,MBL007,5,2,1000000
1959,41,MBL0032,4,4,2000000
13667,28,MBL008,4,3,1500000
6277,73,MBL008,5,3,1500000
12047,61,MBL0037,5,3,4200000
2975,10,MTR008,5,4,280000
7194,42,MBL0016,5,3,1200000
9840,62,MTR0037,5,4,640000
4789,19,MBL0022,5,4,1600000
1654,94,MTR0039,4,1,190000
11639,26,MBL0010,5,2,600000
7733,120,MBL0040,4,2,500000
6326,67,MBL0021,4,2,900000
10526,104,MBL005,5,3,900000
2063,67,MBL0035,5,3,3300000
2934,15,MBL0020,5,2,1100000
3170,117,MTR0024,4,3,300000
2545,102,MTR0020,4,3,270000
2122,62,MTR0034,5,3,390000
6202,98,MTR0032,5,2,140000
3325,79,MTR0022,5,4,560000
4149,29,MBL0042,4,4,1600000
13234,91,MBL0036,5,4,5400000
3698,110,MTR0034,4,3,300000
7339,116,MBL0031,5,3,1950000
12796,46,MTR007,4,2,200000
5821,81,MTR0035,5,3,330000
11071,114,MTR0012,5,2,520000
4187,117,MBL0037,4,3,1500000
8674,29,MBL007,5,2,1000000
7294,42,MBL0039,5,2,2200000
2695,20,MBL002,4,3,1800000
135,4,MTR0014,5,4,1000000
5623,65,MBL0033,4,2,1400000
11999,106,MTR006,4,3,360000
5543,50,MTR002,5,2,200000
4246,76,MBL0023,5,2,900000
6137,95,MTR0025,4,4,480000
9230,95,MTR0020,5,3,300000
11689,102,MTR0017,5,3,390000
13562,58,MBL009,4,4,1600000
3054,61,MBL0032,4,4,2600000
6329,119,MTR001,4,3,300000
1578,110,MTR0018,5,3,240000
13353,71,MBL0037,4,3,2400000
10440,50,MTR005,5,3,330000
490,58,MBL0035,5,3,1800000
3543,102,MTR008,5,4,280000
4683,38,MBL0026,5,2,1100000
6271,64,MBL0025,4,2,1400000
2206,62,MTR0017,5,3,270000
2723,29,MBL0042,5,4,1600000
6454,113,MBL0039,5,2,2300000
12721,11,MBL0017,4,3,1800000
2627,103,MTR009,4,4,360000
4415,70,MBL005,5,3,1350000
11768,65,MBL0038,5,3,2700000
12483,120,MBL0039,4,2,2000000
13051,5,MBL0034,5,2,1100000
7747,95,MTR0026,5,3,330000
9960,18,MBL0041,4,3,750000
13807,47,MTR0016,4,4,400000
12671,17,MBL009,4,4,1600000
1225,33,MBL0023,5,2,900000
10568,45,MTR0020,4,3,270000
6090,84,MBL0016,4,3,900000
5682,26,MBL0031,5,3,2400000
5617,85,MBL0025,4,2,1600000
13201,57,MBL0042,5,4,1600000
11440,92,MTR0024,4,3,420000
2170,15,MBL0042,4,4,1400000
6856,107,MTR0031,5,3,240000
5930,116,MTR0030,3,3,420000
4251,75,MBL0027,5,2,800000
3281,50,MTR0019,4,4,400000
7018,33,MBL0015,4,2,700000
13317,60,MBL0022,5,4,1400000
6647,42,MBL0035,5,3,4200000
8485,97,MBL008,5,3,1350000
6600,114,MTR0037,4,4,720000
9318,27,MBL0027,5,2,1400000
7609,52,MTR0016,5,4,520000
1410,76,MBL005,5,3,1050000
1504,91,MBL0021,5,2,1100000
1820,119,MBL0012,4,4,1400000
6567,115,MTR005,5,3,270000
8522,90,MTR005,4,3,330000
9898,95,MTR0034,4,3,300000
11592,31,MBL0017,5,3,1500000
5762,18,MBL0020,5,2,900000
8294,23,MBL0014,5,2,700000
7312,108,MTR0036,5,2,180000
10270,38,MBL0042,5,4,1600000
4751,92,MTR0031,5,3,240000
5875,72,MBL0032,4,4,2000000
12500,51,MTR0023,4,4,640000
4797,1,MTR0032,5,2,140000
3127,117,MTR0011,4,4,1120000
10562,23,MBL0030,5,4,2200000
13175,7,MBL0023,5,2,700000
5781,85,MBL0017,4,3,1050000
1576,48,MTR0039,4,1,190000
8796,10,MTR0022,5,4,640000
12025,108,MTR0035,5,3,360000
3774,36,MBL0031,5,3,2100000
1135,76,MBL006,4,4,1600000
10693,39,MBL007,5,2,900000
9931,117,MBL0010,5,2,600000
12553,99,MTR003,5,3,300000
3671,91,MBL0017,5,3,1200000
3945,115,MTR0023,5,4,440000
2367,77,MBL0011,5,2,500000
12118,46,MTR0013,5,3,750000
10748,87,MBL0015,5,2,700000
2488,41,MBL0038,5,3,4050000
422,16,MBL0037,5,3,1950000
4843,39,MBL009,5,4,2200000
10616,45,MTR0018,4,3,360000
11252,56,MBL0024,5,2,1100000
9886,29,MBL0015,5,2,500000
7281,97,MBL0033,5,2,1000000
9894,116,MBL0042,5,4,1200000
10808,116,MBL004,4,3,1800000
4723,51,MTR0038,5,4,800000
354,118,MBL0041,5,3,750000
1995,50,MTR0025,5,4,400000
2597,34,MBL0016,5,3,1800000
1587,50,MTR0034,5,3,330000
8777,20,MBL0042,5,4,1000000
4308,99,MTR0038,5,4,600000
8408,25,MBL0035,5,3,3150000
10850,107,MTR001,5,3,420000
12988,94,MTR0016,5,4,400000
2549,51,MTR0033,5,3,210000
5820,39,MBL0031,4,3,2400000
7342,114,MBL0025,5,2,1400000
10471,67,MBL0031,4,3,2400000
8179,120,MBL001,4,4,1200000
6467,61,MBL0014,4,2,800000
6516,31,MBL0041,4,3,1200000
1254,26,MBL0022,4,4,1200000
11801,6,MTR0012,5,2,560000
6028,72,MBL0042,5,4,1200000
8793,48,MTR0030,4,3,510000
7710,108,MTR0020,4,3,240000
8359,60,MBL0041,5,3,1050000
2899,114,MBL0015,4,2,600000
9434,33,MBL004,5,3,900000
12808,71,MBL008,5,3,1800000
3823,75,MBL0042,5,4,1600000
9403,1,MTR0025,5,4,440000
12909,63,MBL0020,5,2,1000000
11180,47,MTR003,5,3,360000
8997,69,MBL0026,5,2,1200000
12276,73,MBL0013,5,2,500000
9163,95,MTR0025,5,4,480000
11861,44,MTR0035,4,3,330000
3681,12,MBL0024,4,2,1200000
8988,67,MBL0035,5,3,3300000
3371,32,MTR0038,4,4,720000
9447,67,MBL009,4,4,1200000
11791,2,MBL001,5,4,2200000
1137,5,MBL005,5,3,1500000
3603,36,MBL007,4,2,900000
7368,33,MBL0027,5,2,800000
12490,118,MTR009,5,4,400000
2759,19,MBL0036,4,4,2200000
3002,89,MBL007,5,2,600000
970,78,MTR0010,5,4,1080000
10670,24,MBL0036,5,4,2200000
10946,117,MBL0016,4,3,1200000
11109,52,MTR006,4,3,360000
8441,111,MTR0033,5,3,270000
5870,60,MBL0011,5,2,700000
5384,113,MTR0026,4,3,360000
10789,80,MTR0036,5,2,240000
1539,91,MBL0040,5,2,700000
6718,98,MTR0020,5,3,270000
13325,68,MBL0011,5,2,800000
5221,72,MBL0030,4,4,1800000
10120,71,MBL0041,5,3,1200000
11557,54,MTR0017,5,3,330000
8130,115,MTR004,4,3,300000
10066,90,MTR0026,4,3,360000
4362,114,MTR0032,4,2,140000
5141,103,MTR0017,5,3,240000
12501,70,MBL0035,4,3,3450000
5522,115,MBL0035,5,3,3600000
9899,117,MBL001,5,4,2400000
6390,64,MBL0034,5,2,2700000
9247,91,MBL005,4,3,1800000
607,36,MBL0015,5,2,500000
4077,45,MTR0015,5,3,690000
5802,100,MBL0013,5,2,700000
7393,116,MBL0032,5,4,3200000
11220,79,MTR0023,5,4,440000
5646,67,MBL0017,5,3,1800000
11545,99,MTR0034,5,3,270000
7467,30,MBL0037,4,3,4350000
7639,49,MTR001,4,3,420000
8610,10,MTR0015,5,3,690000
10000,18,MBL0029,5,4,1600000
3693,46,MTR0027,5,3,330000
3518,69,MBL0031,5,3,2100000
9586,112,MTR0037,5,4,680000
5305,19,MBL0027,5,2,1300000
1672,119,MTR0030,4,3,480000
3542,37,MBL0010,4,2,700000
2519,24,MBL0015,5,2,600000
11242,109,MTR0032,5,2,200000
11754,29,MBL0010,5,2,700000
2431,90,MTR007,4,2,200000
4372,118,MBL0012,5,4,1600000
10178,85,MBL0019,5,2,900000
242,44,MTR003,5,3,390000
11612,62,MTR0024,5,3,480000
9742,113,MTR0010,4,4,1080000
1911,111,MTR007,5,2,200000
1751,109,MTR0018,5,3,240000
11559,50,MTR0029,5,2,240000
7967,106,MTR0018,5,3,240000
3419,117,MTR0035,5,3,360000
2160,6,MTR0033,4,3,210000
5272,78,MTR0023,4,4,480000
1487,120,MTR0020,5,3,240000
5542,68,MBL004,5,3,1650000
9610,47,MTR0038,4,4,760000
7616,35,MBL0024,5,2,600000
10665,115,MTR0027,4,3,420000
563,39,MBL0019,5,2,700000
13754,3,MBL0037,4,3,3900000
13372,61,MBL0034,5,2,2300000
1002,114,MBL0012,4,4,1600000
1009,103,MTR0020,5,3,360000
3611,117,MTR0016,5,4,360000
12546,5,MBL0015,4,2,700000
8748,37,MBL004,5,3,1050000
13260,9,MTR0028,4,2,260000
9775,91,MBL0012,5,4,1000000
3530,94,MTR0038,5,4,640000
1027,15,MBL003,5,3,1350000
10696,39,MBL0011,5,2,800000
5176,94,MTR0013,4,3,600000
12451,102,MTR0021,5,2,240000
5533,94,MTR0018,4,3,240000
6952,67,MBL0029,4,4,2400000
11908,58,MBL0015,5,2,800000
6196,57,MBL007,5,2,700000
13698,105,MBL0010,4,2,600000
747,116,MTR007,4,2,180000
8455,83,MBL0024,5,2,1000000
10869,89,MBL0031,5,3,2250000
11052,108,MTR007,5,2,160000
5201,90,MTR0035,5,3,360000
120,33,MBL0024,5,2,800000
2524,116,MTR0018,5,3,270000
1247,54,MTR0029,4,2,360000
10488,40,MBL0035,4,3,2850000
7013,3,MBL0022,4,4,2000000
10402,58,MBL0042,5,4,1000000
4008,3,MBL0035,4,3,2850000
1361,35,MBL0020,4,2,1100000
12615,103,MTR001,5,3,360000
11446,76,MBL001,4,4,2400000
7178,20,MBL004,5,3,1200000
6743,75,MBL0040,4,2,700000
3600,108,MTR0037,5,4,680000
12286,57,MBL0028,5,2,800000
11876,42,MBL004,4,3,1800000
2795,80,MTR0027,5,3,450000
3502,110,MTR0035,5,3,270000
9378,112,MTR0027,4,3,450000
967,22,MBL0037,4,3,2250000
8445,55,MBL0034,5,2,1300000
7320,22,MBL0036,4,4,3200000
4986,33,MBL008,5,3,900000
10954,104,MBL0038,5,3,3750000
9530,50,MTR006,5,3,330000
8209,6,MTR0021,4,2,180000
8472,110,MTR0011,4,4,1080000
10959,36,MBL0024,4,2,1100000
7824,5,MBL0035,4,3,1950000
5556,66,MBL0018,5,3,1350000
6399,109,MTR0028,4,2,320000
2845,76,MBL0037,4,3,3900000
